"snap_time","shipment_id","route_type","region_route","latest_awb_station_name","latest_soc_station","latest_status_name","latest_status_timestamp","latest_operator_name","latest_operator_type","latest_station_inbound_operator_name","latest_station_inbound_operator_type","action_flag","day_in_soc","is_passed_sorting_center","intentional_backlog_type","backlog_reason","destination_type","order_type","station_before_arrive_at_soc","is_high_value"
"2026-09-03T13:00","TH2650882086585","FWD","NORTH","ASWAN-A - เมืองนครสวรรค์","SOCN","SOC_Staging","2026-09-03T08:32:56.957","OBS001TH2621/033/-","manual","CBS003TH2621/CBS-C-IND03/Jiang","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH261845311547F","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T09:45:20.060","OBS001TH2621/090/-","manual","mCBS001TH2621/Console7/Ops20137","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NERC-A","false"
"2026-09-03T13:00","TH2640314123415","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T09:45:20.060","OBS001TH2621/090/-","manual","mCBS001TH2621/Console9/Ops15265","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH2653291745367","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T10:26:26.367","OBS001TH2621/090/-","manual","mCBS001TH2621/Console10/Ops11938","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH2673516852476","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T11:32:10.827","OBS001TH2621/090/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2688071480306","FWD","SOUTH","ALNGS - หลังสวน","SOCN","SOC_Staging","2026-09-03T02:57:15.198","OBS001TH2621/159/-","manual","CBS002TH2621/CBS-B-IND12/ops56625","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBBON-C - บางบอน","false"
"2026-09-03T13:00","TH266176516098Q","FWD","WEST","ADCNG - ด่านช้าง","SOCN","SOC_Staging","2026-09-03T10:30:32.835","OBS001TH2621/098/-","manual","CBS004TH2621/CBS-D-IND07/ops57884","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AUDON-A - เมืองอุดรธานี","false"
"2026-09-03T13:00","TH265304099584B","FWD","CENTRAL","HNDON-AG - หนองโดน","SOCN","SOC_Staging","2026-09-03T11:06:32.654","OBS001TH2621/161/-","manual","mCBS001TH2621/Console1/Ops15033","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH263332218782M","FWD","WEST","ASESY-AG - ศรีสวัสดิ์","SOCN","SOC_Staging","2026-09-03T01:58:18.320","OBS001TH2621/043/-","manual","CBS003TH2621/CBS-C-IND27/CBS-C-27","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","APRAP-A - ป้อมปราบศัตรูพ่าย","false"
"2026-09-03T13:00","TH2625104839903","FWD","WEST","ASESY-AG - ศรีสวัสดิ์","SOCN","SOC_Staging","2026-09-03T11:19:13.515","OBS001TH2621/043/-","manual","mCBS001TH2621/Console15/Ops23921","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","SORC-A","false"
"2026-09-03T13:00","TH265908473424W","FWD","WEST","ASESY-AG - ศรีสวัสดิ์","SOCN","SOC_Staging","2026-09-03T11:19:13.515","OBS001TH2621/043/-","manual","mCBS001TH2621/Console1/Ops15033","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH262850588272L","FWD","NORTH","ANBUA - หนองบัว","SOCN","SOC_Received","2026-09-03T08:30:35.057","mCBS001TH2621/Console8/Ops11940","mcbs","mCBS001TH2621/Console8/Ops11940","mcbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NORC-A","false"
"2026-09-03T13:00","TH268345969116N","FWD","SOUTH","ARMAN-A - รามัน","SOCN","SOC_Received","2026-09-03T08:37:56.632","mCBS001TH2621/Console10/Ops11938","mcbs","mCBS001TH2621/Console10/Ops11938","mcbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH261282778089E","FWD","CENTRAL","ABPHN - บางปะหัน","SOCN","SOC_Received","2026-09-03T03:57:49.246","CBS001TH2621/CBS-A-IND09/ops20677","cbs","CBS001TH2621/CBS-A-IND09/ops20677","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH2674860069140","FWD","WEST","ABPMA - บางปลาม้า","SOCN","SOC_Received","2026-09-02T22:29:09.114","CBS003TH2621/CBS-C-IND30/Jiang","cbs","CBS003TH2621/CBS-C-IND30/Jiang","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ALUKA-C - ลำลูกกา","false"
"2026-09-03T13:00","TH264735355169Z","FWD","NORTHEAST","ATWBR - ธวัชบุรี","SOCN","SOC_Received","2026-09-03T07:55:06.405","CBS001TH2621/CBS-A-IND10/ops31397","cbs","CBS001TH2621/CBS-A-IND10/ops31397","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
"2026-09-03T13:00","TH269638936781H","FWD","NORTHEAST","APNKM - พรรณานิคม","SOCN","SOC_Received","2026-09-03T00:37:21.591","HHS001TH2621/HHS-2/Ops15024","hhs","HHS001TH2621/HHS-2/Ops15024","hhs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","AKPRA-AG - โกรกพระ","false"
"2026-09-03T13:00","TH269637351406B","FWD","SOUTH","ANARA-B - เมืองนราธิวาส","SOCN","SOC_Received","2026-09-03T07:46:05.753","thspxrw10n@shopeemobile-external.com","manual","spx@shopee.com","manual","_04_pending_reworked","< 1 day","true","Intentaional Backlog","","UPC","WH","Sorting center","false"
"2026-09-03T13:00","TH260388498785O","FWD","NORTHEAST","HCCOM-LP - ชื่นชม","SOCN","SOC_Received","2026-09-03T07:47:41.841","thspxrw12n@shopeemobile-external.com","manual","DWS001TH2621/DWS1/-","dws","_04_pending_reworked","< 1 day","true","Intentaional Backlog","","UPC","WH","Sorting center","false"
"2026-09-03T13:00","TH268934527594A","FWD","CENTRAL","ALOPB-A - เมืองลพบุรี","SOCN","SOC_Received","2026-09-02T19:31:26.927","CBS003TH2621/CBS-C-IND20/Jiang","cbs","CBS003TH2621/CBS-C-IND20/Jiang","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","SORC-A","false"
"2026-09-03T13:00","TH261030621064J","FWD","NORTH","AKPET-A - เมืองกำแพงเพชร","SOCN","SOC_Received","2026-09-02T23:39:04.828","CBS004TH2621/CBS-D-IND22/OPS46568","cbs","CBS004TH2621/CBS-D-IND22/OPS46568","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","APASI-C - ภาษีเจริญ","false"
"2026-09-03T13:00","TH263753296541M","FWD","NORTHEAST","ASSKT - เมืองศรีสะเกษ","SOCN","SOC_Received","2026-09-03T04:38:22.434","CBS002TH2621/CBS-B-IND13/ops56623","cbs","CBS002TH2621/CBS-B-IND13/ops56623","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH268171457927B","FWD","SOUTH","APLAI - ปลายพระยา","SOCN","SOC_Received","2026-09-03T07:33:23.151","[Ops4544]mCBS02 SOCN","manual","[Ops4544]mCBS02 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABPIN - บางปะอิน","false"
"2026-09-03T13:00","TH2674217691795","FWD","NORTH","ACMAI-B - เมืองเชียงใหม่","SOCN","SOC_Received","2026-09-03T01:55:34.996","[Ops4547]Pouch02 SOCN","manual","[Ops4547]Pouch02 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH266627000016X","FWD","NORTHEAST","AROET-B - เมืองร้อยเอ็ด","SOCN","SOC_Received","2026-09-03T01:36:42.538","WMC001TH2621/WMC20/Ops3228   ","wmc","WMC001TH2621/WMC20/Ops3228   ","wmc","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH2628013373354","FWD","NORTH","APOTL - โพทะเล","SOCN","SOC_Received","2026-09-03T07:26:15.610","CBS004TH2621/CBS-D-IND05/Ops60230","cbs","CBS004TH2621/CBS-D-IND05/Ops60230","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH263327525196Q","FWD","NORTH","APOTL - โพทะเล","SOCN","SOC_Received","2026-09-03T03:17:58.305","CBS002TH2621/CBS-B-IND30/ops37746","cbs","CBS002TH2621/CBS-B-IND30/ops37746","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2666850253900","FWD","NORTHEAST","AMDHN - เมืองมุกดาหาร","SOCN","SOC_Packed","2026-09-02T22:25:58.146","CBS005TH2621/607/-","cbs","CBS005TH2621/CBS-E-IND21/CBS-E-22","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ATLCH-C - ตลิ่งชัน","false"
"2026-09-03T13:00","TH260888489314I","FWD","NORTH","ADKTI - ดอกคำใต้","SOCN","SOC_Packed","2026-09-03T10:10:12.342","thspxcbs09n@shopeemobile-external.com","manual","CBS004TH2621/CBS-D-IND23/OPS46595","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH260781831592H","FWD","NORTH","ACRAI-B - เมืองเชียงราย","SOCN","SOC_Packed","2026-09-03T08:52:35.216","CBS004TH2621/588/-","cbs","CBS004TH2621/CBS-D-IND03/Ops20066","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2615829351065","FWD","NORTH","ACRAI-B - เมืองเชียงราย","SOCN","SOC_Packed","2026-09-03T08:52:35.216","CBS004TH2621/588/-","cbs","CBS004TH2621/CBS-D-IND06/Ops60231","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AYNWA - ยานนาวา","false"
"2026-09-03T13:00","TH2687629590028","FWD","NORTH","ACRAI-B - เมืองเชียงราย","SOCN","SOC_Packed","2026-09-03T03:24:51.608","thspxobd59n@shopeemobile-external.com","manual","CBS004TH2621/CBS-D-IND24/Ops53893","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AKLNG-A - คลองหลวง","false"
"2026-09-03T13:00","TH261644536198A","FWD","NORTH","ACRAI-B - เมืองเชียงราย","SOCN","SOC_Packed","2026-09-03T03:26:15.076","thspxobd59n@shopeemobile-external.com","manual","CBS002TH2621/CBS-B-IND11/Ops59411","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
"2026-09-03T13:00","TH263898336830E","FWD","SOUTH","APHKT-C - เมืองภูเก็ต","SOCN","SOC_Packed","2026-09-03T00:25:46.980","CBS004TH2621/474/-","cbs","CBS004TH2621/CBS-D-IND04/Ops59485","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ASMAI-C - สายไหม","false"
"2026-09-03T13:00","TH264921319723K","FWD","SOUTH","APHKT-C - เมืองภูเก็ต","SOCN","SOC_Packed","2026-09-03T00:25:46.980","CBS004TH2621/474/-","cbs","CBS004TH2621/CBS-D-IND20/Ops59366","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AMBRI-A - มีนบุรี","false"
"2026-09-03T13:00","TH266650419462A","FWD","NORTH","AFRNG-B - ฝาง","SOCN","SOC_Packed","2026-09-03T03:27:18.840","thspxobd59n@shopeemobile-external.com","manual","CBS003TH2621/CBS-C-IND31/Jiang","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH062886093979","FWD","NORTH","APOTL - โพทะเล","SOCN","SOC_Staging","2026-09-03T07:10:37.496","thspxobd92n@shopeemobile-external.com","manual","WMC001TH2621/HHS31/HHS-31","wmc","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","NS","SOCE","false"
"2026-09-03T13:00","TH263199339056T","FWD","NORTH","APOTL - โพทะเล","SOCN","SOC_Staging","2026-09-03T05:21:38.693","OBS001TH2621/056/-","manual","CBS003TH2621/CBS-C-IND07/CBS-C-7","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH269828688660G","FWD","CENTRAL","ASRBR - เมืองสระบุรี","SOCN","SOC_Staging","2026-09-03T06:36:58.836","thspxrw01n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","SPX Express - Partner Shop สาขาโครงการอนินทาวน์","false"
"2026-09-03T13:00","TH265392311845W","FWD","NORTH","HCNGK-AG - เชียงกลาง","SOCN","SOC_Staging","2026-09-03T11:11:53.597","OBS001TH2621/011/-","manual","mCBS001TH2621/Console2/Ops54652","mcbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ALDKB-A - ลาดกระบัง","false"
"2026-09-03T13:00","TH265437376342O","FWD","SOUTH","ASHNK - สิงหนคร","SOCN","SOC_Staging","2026-09-03T04:08:11.301","OBS001TH2621/147/-","manual","DWS001TH2621/DWS2/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","APWET-B - ประเวศ","false"
"2026-09-03T13:00","TH264170405228C","FWD","CENTRAL","APKHI - ผักไห่","SOCN","SOC_Staging","2026-09-03T09:33:07.268","thspxobd92n@shopeemobile-external.com","manual","HHS001TH2621/HHS-1/Ops15024","hhs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCN","false"
"2026-09-03T13:00","TH269931432217O","FWD","CENTRAL","APKHI - ผักไห่","SOCN","SOC_Staging","2026-09-03T10:07:11.924","OBS001TH2621/120/-","manual","mCBS001TH2621/Console1/Ops15033","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","NORC-B","false"
"2026-09-03T13:00","TH261423849501Z","FWD","NORTH","ACRAI-B - เมืองเชียงราย","SOCN","SOC_Staging","2026-09-03T01:15:41.398","OBS001TH2621/227/-","manual","DWS001TH2621/DWS8/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH2662766667514","FWD","NORTH","ACRAI-B - เมืองเชียงราย","SOCN","SOC_Staging","2026-09-03T01:58:14.617","thspxobd59n@shopeemobile-external.com","manual","CBS001TH2621/CBS-A-IND31/ops41175","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ANONT-A - เมืองนนทบุรี","false"
"2026-09-03T13:00","TH2630049763166","FWD","SOUTH","ASBRI-A - สายบุรี","SOCN","SOC_Staging","2026-09-03T04:39:17.253","OBS001TH2621/147/-","manual","CBS005TH2621/CBS-E-IND25/CBS-E-26","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH265642127719I","FWD","NORTH","ASRPI - สารภี","SOCN","SOC_Staging","2026-09-02T23:11:18.596","OBS001TH2621/227/-","manual","CBS003TH2621/CBS-C-IND23/CBS-C-23","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-D - บางแค","false"
"2026-09-03T13:00","TH268126786176T","FWD","NORTH","ASRPI - สารภี","SOCN","SOC_Staging","2026-09-03T01:54:58.886","thspxobd59n@shopeemobile-external.com","manual","CBS001TH2621/CBS-A-IND15/ops50277","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH265673900489E","FWD","NORTH","ASRPI - สารภี","SOCN","SOC_Staging","2026-09-03T01:54:58.886","thspxobd59n@shopeemobile-external.com","manual","CBS001TH2621/CBS-A-IND21/ops50505","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABYAI-A - บางใหญ่","false"
"2026-09-03T13:00","TH2609707867413","FWD","CENTRAL","AWMNG - วังม่วง","SOCN","SOC_Staging","2026-09-03T04:43:27.785","OBS001TH2621/171/-","manual","CBS002TH2621/CBS-B-IND09/Ops46046","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-B - บางพลี","false"
"2026-09-03T13:00","TH268149657089Y","FWD","NORTHEAST","HKDON-LP - แคนดง","SOCN","SOC_Staging","2026-09-03T06:47:54.733","OBS001TH2621/180/-","manual","CBS004TH2621/CBS-D-IND27/ops22254","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FSOCE","false"
"2026-09-03T13:00","TH267800836584D","FWD","WEST","ADTOM - ดอนตูม","SOCN","SOC_Staging","2026-09-03T05:27:28.525","OBS001TH2621/098/-","manual","CBS003TH2621/CBS-C-IND18/CBS-C-18","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2673429576605","FWD","WEST","ADTOM - ดอนตูม","SOCN","SOC_Staging","2026-09-03T10:52:45.361","OBS001TH2621/098/-","manual","[Ops4546]Pouch01 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2645365617658","FWD","WEST","ADTOM - ดอนตูม","SOCN","SOC_Staging","2026-09-03T04:36:58.284","OBS001TH2621/098/-","manual","CBS002TH2621/CBS-B-IND10/ops45811","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","APWET-B - ประเวศ","false"
"2026-09-03T13:00","TH2660348728301","FWD","WEST","ADTOM - ดอนตูม","SOCN","SOC_Staging","2026-09-03T04:08:34.875","OBS001TH2621/098/-","manual","CBS002TH2621/CBS-B-IND27/ops52933","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
"2026-09-03T13:00","TH268329137647O","FWD","NORTH","APHIT-C - เมืองพิษณุโลก","SOCN","SOC_Staging","2026-09-03T11:01:11.910","thspxrw01n@shopeemobile-external.com","manual","[Ops5857]mCBS06 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH264270792884D","FWD","WEST","ABPMA - บางปลาม้า","SOCN","SOC_Staging","2026-09-03T06:56:25.066","OBS001TH2621/099/-","manual","DWS001TH2621/DWS5/-","dws","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH267693064236Y","FWD","WEST","ABPMA - บางปลาม้า","SOCN","SOC_Staging","2026-09-03T10:49:59.638","OBS001TH2621/100/-","manual","[Ops5856]mCBS05 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ANKPT-A - เมืองนครปฐม","false"
"2026-09-03T13:00","TH267757617459G","FWD","WEST","ABPMA - บางปลาม้า","SOCN","SOC_Staging","2026-09-03T10:49:59.638","OBS001TH2621/100/-","manual","[Ops5859]mCBS08 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2695183161691","FWD","NORTHEAST","ADUNG - บ้านดุง","SOCN","SOC_Staging","2026-09-03T03:31:43.422","OBS001TH2621/208/-","manual","CBS005TH2621/CBS-E-IND34/CBS-E-33","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AKSWA-C - คลองสามวา","false"
"2026-09-03T13:00","TH265912949921N","FWD","SOUTH","CC-SORC-A","SOCN","SOC_Staging","2026-09-03T04:45:38.946","OBS001TH2621/102/-","manual","CBS003TH2621/CBS-C-IND13/Jiang","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBBON-C - บางบอน","false"
"2026-09-03T13:00","TH269017795967J","FWD","SOUTH","CC-SORC-A","SOCN","SOC_Staging","2026-09-03T03:58:05.277","OBS001TH2621/102/-","manual","CBS002TH2621/CBS-B-IND23/Ops58314","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH266342542654N","FWD","SOUTH","AWNGS - เวียงสระ","SOCN","SOC_Staging","2026-09-03T02:41:55.654","OBS001TH2621/159/-","manual","CBS003TH2621/CBS-C-IND07/CBS-C-7","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH261394499292E","FWD","NORTHEAST","HTPAR-LP - เทพารักษ์","SOCN","SOC_Staging","2026-09-03T05:12:30.869","OBS001TH2621/128/-","manual","CBS002TH2621/CBS-B-IND17/Ops36932","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ARBRN - ราษฎร์บูรณะ","false"
"2026-09-03T13:00","TH2640689075567","FWD","NORTHEAST","HTPAR-LP - เทพารักษ์","SOCN","SOC_Staging","2026-09-03T11:11:03.627","OBS001TH2621/128/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH263270934166O","FWD","NORTHEAST","HTPAR-LP - เทพารักษ์","SOCN","SOC_Staging","2026-09-03T05:25:07.643","OBS001TH2621/128/-","manual","CBS002TH2621/CBS-B-IND04/ops20878","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ATLCH-C - ตลิ่งชัน","false"
"2026-09-03T13:00","TH269152544546J","FWD","NORTHEAST","CC-NERC-B","SOCN","SOC_Staging","2026-09-03T04:44:17.645","OBS001TH2621/243/-","manual","CBS003TH2621/CBS-C-IND11/CBS-C-11","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH266532997388D","FWD","NORTHEAST","AMKAM-B - เมืองมหาสารคาม","SOCN","SOC_Staging","2026-09-02T20:03:30.325","OBS001TH2621/208/-","manual","DWS001TH2621/DWS11/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FSOCE","false"
"2026-09-03T13:00","TH2621512370477","FWD","CENTRAL","AAUTH-A - อุทัย","SOCN","SOC_Staging","2026-09-03T06:36:58.836","thspxrw01n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH2690836734551","FWD","NORTHEAST","AUTAN-AG - ท่าอุเทน","SOCN","SOC_Staging","2026-09-03T07:41:49.918","thspxrw01n@shopeemobile-external.com","manual","WMC001TH2621/WMC15/Ops48047  ","wmc","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
"2026-09-03T13:00","TH2688348788517","FWD","WEST","HSKHA-AG - สังขละบุรี","SOCN","SOC_Staging","2026-09-03T05:29:50.080","OBS001TH2621/195/-","manual","CBS002TH2621/CBS-B-IND17/Ops36932","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH2693285216929","FWD","WEST","HSKHA-AG - สังขละบุรี","SOCN","SOC_Staging","2026-09-03T07:14:13.855","OBS001TH2621/195/-","manual","CBS001TH2621/CBS-A-IND03/Ops23118","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2630255739686","FWD","NORTH","APYAO-A - เมืองพะเยา","SOCN","SOC_Packed","2026-09-03T07:17:44.096","thspxobs47n@shopeemobile-external.com","manual","DWS001TH2621/DWS4/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
"2026-09-03T13:00","TH261033710914A","FWD","NORTHEAST","AUDON-D - เมืองอุดรธานี","SOCN","SOC_Packed","2026-09-03T09:38:01.673","thspxobd70n@shopeemobile-external.com","manual","DWS001TH2621/DWS7/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH2669505525206","FWD","SOUTH","APYOM - ป่าพะยอม","SOCN","SOC_Packed","2026-09-03T00:18:57.529","CBS001TH2621/195/-","cbs","CBS001TH2621/CBS-A-IND05/ops44836","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ANONT-A - เมืองนนทบุรี","false"
"2026-09-03T13:00","TH2662313409892","FWD","NORTHEAST","AUBON-A - เมืองอุบลราชธานี","SOCN","SOC_Packed","2026-09-02T22:33:59.469","CBS002TH2621/629/-","cbs","CBS002TH2621/CBS-B-IND23/ops15055","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH2600401682745","FWD","NORTHEAST","AUBON-A - เมืองอุบลราชธานี","SOCN","SOC_Packed","2026-09-03T01:59:15.890","CBS002TH2621/629/-","cbs","CBS002TH2621/CBS-B-IND30/ops37746","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","APASI-B - ภาษีเจริญ","false"
"2026-09-03T13:00","TH266772252993A","FWD","SOUTH","ATANG-B - เมืองตรัง","SOCN","ASM_Rejected","2026-09-03T04:33:47.302","OBS001TH2621/OBS001TH2621/Unknown","manual","CBS004TH2621/CBS-D-IND15/Ops53894","cbs","_02_pending_packed","< 1 day","false","Backlog","waiting for CX or disposed","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH268874477796J","FWD","WEST","ABLAM - บ้านแหลม","SOCN","ASM_Rejected","2026-09-03T10:29:04.428","CAB001TH2621/ZoneB1/Unknown","cab","mCBS001TH2621/Console14/Ops45928","mcbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","waiting for CX or disposed","UPC","MP","ABUAY - บัวใหญ่","false"
"2026-09-03T13:00","TH2608935886709","FWD","WEST","ALAOK - เลาขวัญ","SOCN","ASM_Rejected","2026-09-02T20:22:07.017","CBS004TH2621/CBS04/076","cbs","CBS004TH2621/CBS-D-IND23/OPS46595","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","waiting for CX or disposed","UPC","MP","ASMAI-C - สายไหม","false"
